onset	duration	sample	type	value
0	n/a	1	annotation	n/a
0	1377.442	1	annotation	1
0.008	21.22	5	annotation	Administrator
0.2	n/a	101	annotation	n/a
0.4	n/a	201	annotation	n/a
0.6	n/a	301	annotation	n/a
0.8	n/a	401	annotation	n/a
1	n/a	501	annotation	n/a
1.2	n/a	601	annotation	n/a
1.4	n/a	701	annotation	n/a
1.6	n/a	801	annotation	n/a
1.8	n/a	901	annotation	n/a
2	n/a	1001	annotation	n/a
2.2	n/a	1101	annotation	n/a
2.4	n/a	1201	annotation	n/a
2.6	n/a	1301	annotation	n/a
2.8	n/a	1401	annotation	n/a
3	n/a	1501	annotation	n/a
3.2	n/a	1601	annotation	n/a
3.4	n/a	1701	annotation	n/a
3.6	n/a	1801	annotation	n/a
3.8	n/a	1901	annotation	n/a
4	n/a	2001	annotation	n/a
4.2	n/a	2101	annotation	n/a
4.4	n/a	2201	annotation	n/a
4.6	n/a	2301	annotation	n/a
4.8	n/a	2401	annotation	n/a
5	n/a	2501	annotation	n/a
5.2	n/a	2601	annotation	n/a
5.4	n/a	2701	annotation	n/a
5.6	n/a	2801	annotation	n/a
5.8	n/a	2901	annotation	n/a
6	n/a	3001	annotation	n/a
6.2	n/a	3101	annotation	n/a
6.4	n/a	3201	annotation	n/a
6.6	n/a	3301	annotation	n/a
6.8	n/a	3401	annotation	n/a
7	n/a	3501	annotation	n/a
7.2	n/a	3601	annotation	n/a
7.4	n/a	3701	annotation	n/a
7.6	n/a	3801	annotation	n/a
7.8	n/a	3901	annotation	n/a
8	n/a	4001	annotation	n/a
8.2	n/a	4101	annotation	n/a
8.4	n/a	4201	annotation	n/a
8.6	n/a	4301	annotation	n/a
8.8	n/a	4401	annotation	n/a
9	n/a	4501	annotation	n/a
9.2	n/a	4601	annotation	n/a
9.4	n/a	4701	annotation	n/a
9.6	n/a	4801	annotation	n/a
9.8	n/a	4901	annotation	n/a
10	n/a	5001	annotation	n/a
10.2	n/a	5101	annotation	n/a
10.4	n/a	5201	annotation	n/a
10.6	n/a	5301	annotation	n/a
10.8	n/a	5401	annotation	n/a
11	n/a	5501	annotation	n/a
11.2	n/a	5601	annotation	n/a
11.4	n/a	5701	annotation	n/a
11.6	n/a	5801	annotation	n/a
11.8	n/a	5901	annotation	n/a
12	n/a	6001	annotation	n/a
12.2	n/a	6101	annotation	n/a
12.4	n/a	6201	annotation	n/a
12.6	n/a	6301	annotation	n/a
12.8	n/a	6401	annotation	n/a
13	n/a	6501	annotation	n/a
13.2	n/a	6601	annotation	n/a
13.4	n/a	6701	annotation	n/a
13.6	n/a	6801	annotation	n/a
13.8	n/a	6901	annotation	n/a
14	n/a	7001	annotation	n/a
14.2	n/a	7101	annotation	n/a
14.4	n/a	7201	annotation	n/a
14.6	n/a	7301	annotation	n/a
14.8	n/a	7401	annotation	n/a
15	n/a	7501	annotation	n/a
15.2	n/a	7601	annotation	n/a
15.4	n/a	7701	annotation	n/a
15.6	n/a	7801	annotation	n/a
15.8	n/a	7901	annotation	n/a
16	n/a	8001	annotation	n/a
16.2	n/a	8101	annotation	n/a
16.4	n/a	8201	annotation	n/a
16.6	n/a	8301	annotation	n/a
16.8	n/a	8401	annotation	n/a
17	n/a	8501	annotation	n/a
17.2	n/a	8601	annotation	n/a
17.4	n/a	8701	annotation	n/a
17.6	n/a	8801	annotation	n/a
17.8	n/a	8901	annotation	n/a
18	n/a	9001	annotation	n/a
18.2	n/a	9101	annotation	n/a
18.4	n/a	9201	annotation	n/a
18.6	n/a	9301	annotation	n/a
18.8	n/a	9401	annotation	n/a
19	n/a	9501	annotation	n/a
19.2	n/a	9601	annotation	n/a
19.4	n/a	9701	annotation	n/a
19.6	n/a	9801	annotation	n/a
19.8	n/a	9901	annotation	n/a
20	n/a	10001	annotation	n/a
20.2	n/a	10101	annotation	n/a
20.4	n/a	10201	annotation	n/a
20.6	n/a	10301	annotation	n/a
20.8	n/a	10401	annotation	n/a
21	n/a	10501	annotation	n/a
21.2	n/a	10601	annotation	n/a
21.4	n/a	10701	annotation	n/a
21.6	n/a	10801	annotation	n/a
21.8	n/a	10901	annotation	n/a
22	n/a	11001	annotation	n/a
22.2	n/a	11101	annotation	n/a
22.4	n/a	11201	annotation	n/a
22.6	n/a	11301	annotation	n/a
22.8	n/a	11401	annotation	n/a
23	n/a	11501	annotation	n/a
23.2	n/a	11601	annotation	n/a
23.4	n/a	11701	annotation	n/a
23.6	n/a	11801	annotation	n/a
23.8	n/a	11901	annotation	n/a
24	n/a	12001	annotation	n/a
24.2	n/a	12101	annotation	n/a
24.4	n/a	12201	annotation	n/a
24.6	n/a	12301	annotation	n/a
24.8	n/a	12401	annotation	n/a
25	n/a	12501	annotation	n/a
25.2	n/a	12601	annotation	n/a
25.4	n/a	12701	annotation	n/a
25.6	n/a	12801	annotation	n/a
25.8	n/a	12901	annotation	n/a
26	n/a	13001	annotation	n/a
26.2	n/a	13101	annotation	n/a
26.4	n/a	13201	annotation	n/a
26.6	n/a	13301	annotation	n/a
26.8	n/a	13401	annotation	n/a
27	n/a	13501	annotation	n/a
27.2	n/a	13601	annotation	n/a
27.4	n/a	13701	annotation	n/a
27.6	n/a	13801	annotation	n/a
27.8	n/a	13901	annotation	n/a
28	n/a	14001	annotation	n/a
28.2	n/a	14101	annotation	n/a
28.4	n/a	14201	annotation	n/a
28.6	n/a	14301	annotation	n/a
28.8	n/a	14401	annotation	n/a
29	n/a	14501	annotation	n/a
29.2	n/a	14601	annotation	n/a
29.4	n/a	14701	annotation	n/a
29.6	n/a	14801	annotation	n/a
29.8	n/a	14901	annotation	n/a
30	n/a	15001	annotation	n/a
30.2	n/a	15101	annotation	n/a
30.4	n/a	15201	annotation	n/a
30.6	n/a	15301	annotation	n/a
30.8	n/a	15401	annotation	n/a
31	n/a	15501	annotation	n/a
31.2	n/a	15601	annotation	n/a
31.4	n/a	15701	annotation	n/a
31.6	n/a	15801	annotation	n/a
31.8	n/a	15901	annotation	n/a
32	n/a	16001	annotation	n/a
32.2	n/a	16101	annotation	n/a
32.4	n/a	16201	annotation	n/a
32.6	n/a	16301	annotation	n/a
32.8	n/a	16401	annotation	n/a
33	n/a	16501	annotation	n/a
33.2	n/a	16601	annotation	n/a
33.4	n/a	16701	annotation	n/a
33.6	n/a	16801	annotation	n/a
33.8	n/a	16901	annotation	n/a
34	n/a	17001	annotation	n/a
34.2	n/a	17101	annotation	n/a
34.4	n/a	17201	annotation	n/a
34.6	n/a	17301	annotation	n/a
34.8	n/a	17401	annotation	n/a
35	n/a	17501	annotation	n/a
35.2	n/a	17601	annotation	n/a
35.4	n/a	17701	annotation	n/a
35.6	n/a	17801	annotation	n/a
35.8	n/a	17901	annotation	n/a
36	n/a	18001	annotation	n/a
36.2	n/a	18101	annotation	n/a
36.4	n/a	18201	annotation	n/a
36.6	n/a	18301	annotation	n/a
36.8	n/a	18401	annotation	n/a
37	n/a	18501	annotation	n/a
37.2	n/a	18601	annotation	n/a
37.4	n/a	18701	annotation	n/a
37.6	n/a	18801	annotation	n/a
37.8	n/a	18901	annotation	n/a
38	n/a	19001	annotation	n/a
38.2	n/a	19101	annotation	n/a
38.4	n/a	19201	annotation	n/a
38.6	n/a	19301	annotation	n/a
38.8	n/a	19401	annotation	n/a
39	n/a	19501	annotation	n/a
39.2	n/a	19601	annotation	n/a
39.4	n/a	19701	annotation	n/a
39.6	n/a	19801	annotation	n/a
39.8	n/a	19901	annotation	n/a
40	n/a	20001	annotation	n/a
40.2	n/a	20101	annotation	n/a
40.4	n/a	20201	annotation	n/a
40.6	n/a	20301	annotation	n/a
40.8	n/a	20401	annotation	n/a
41	n/a	20501	annotation	n/a
41.2	n/a	20601	annotation	n/a
41.4	n/a	20701	annotation	n/a
41.6	n/a	20801	annotation	n/a
41.8	n/a	20901	annotation	n/a
42	n/a	21001	annotation	n/a
42.2	n/a	21101	annotation	n/a
42.4	n/a	21201	annotation	n/a
42.6	n/a	21301	annotation	n/a
42.8	n/a	21401	annotation	n/a
43	n/a	21501	annotation	n/a
43.2	n/a	21601	annotation	n/a
43.4	n/a	21701	annotation	n/a
43.6	n/a	21801	annotation	n/a
43.8	n/a	21901	annotation	n/a
44	n/a	22001	annotation	n/a
44.2	n/a	22101	annotation	n/a
44.4	n/a	22201	annotation	n/a
44.6	n/a	22301	annotation	n/a
44.8	n/a	22401	annotation	n/a
45	n/a	22501	annotation	n/a
45.2	n/a	22601	annotation	n/a
45.4	n/a	22701	annotation	n/a
45.6	n/a	22801	annotation	n/a
45.8	n/a	22901	annotation	n/a
46	n/a	23001	annotation	n/a
46.2	n/a	23101	annotation	n/a
46.4	n/a	23201	annotation	n/a
46.6	n/a	23301	annotation	n/a
46.8	n/a	23401	annotation	n/a
47	n/a	23501	annotation	n/a
47.2	n/a	23601	annotation	n/a
47.4	n/a	23701	annotation	n/a
47.6	n/a	23801	annotation	n/a
47.8	n/a	23901	annotation	n/a
48	n/a	24001	annotation	n/a
48.2	n/a	24101	annotation	n/a
48.4	n/a	24201	annotation	n/a
48.6	n/a	24301	annotation	n/a
48.8	n/a	24401	annotation	n/a
49	n/a	24501	annotation	n/a
49.2	n/a	24601	annotation	n/a
49.4	n/a	24701	annotation	n/a
49.6	n/a	24801	annotation	n/a
49.8	n/a	24901	annotation	n/a
50	n/a	25001	annotation	n/a
50.2	n/a	25101	annotation	n/a
50.4	n/a	25201	annotation	n/a
50.6	n/a	25301	annotation	n/a
50.8	n/a	25401	annotation	n/a
